Ratings,No_of_ratings,Screen_size(inches),Processor_speed(GHz),Cache_memory(MBs),RAM(Gig),RAM_max,Memory_slots,RAM_speed(MHz),Harddrive_capacity(Gig),Weight(kg),Warranty,Adapter(watts),Battery_cells,Screen_pixel_density(width),Screen_pixel_density(height),Processor_cores,Length(mm),Width(mm),Height(mm),USB(2.0)_ports,Bluetooth_version,USB(typeC)_ports,Operating_system,Display_type,Touchscreen,Optical_Drive,Battery_type,Fingerprint,Processor_brand,Graphics_brand,USB(2.0),Bluetooth_,USB(typeC),Keyboard_backlit,Harddrive_type,Brand
4.1899999999999995,5,14.0,1.2,4,8,14,1,2666,512,1.49,1.0,41,3,1920,1080,4,324.0,225.8,19.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,HP
4.21,54,15.6,2.5,8,8,32,2,2933,1000,2.3,1.0,117,3,1920,1080,6,366.0,366.0,22.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Dell
4.0,1,15.6,2.2,9,16,32,1,2666,512,2.1,1.0,65,4,1920,1080,6,360.0,268.0,15.3,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.2,163,15.6,1.6,6,8,16,1,2400,256,1.77,1.0,41,3,1920,1080,6,376.0,246.0,22.5,1,4.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,No,no,SSD,HP
5.0,1,15.6,2.8899999999999997,12,8,32,2,3200,1000,2.3,1.0,180,4,1920,1080,6,359.0,256.0,24.5,3,5.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Asus
4.4,486,14.0,1.1,2,4,35,1,2400,32,1.5,1.0,35,4,1920,1080,2,323.0,232.0,17.0,2,4.2,2, Google Chrome , LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Acer
4.4399999999999995,38,15.6,3.1,8,4,32,1,3200,512,2.0,1.0,180,4,1920,1080,6,360.0,252.0,19.9,1,5.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.4,707,15.6,2.6,12,8,16,2,2933,1000,2.2,1.0,135,3,1920,1080,8,359.0,249.6,24.9,2,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Lenovo
4.0,742,15.6,2.6,5,4,14,1,2400,1000,1.74,1.0,65,3,1920,1080,2,358.5,242.0,19.9,1,4.2,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,HP
4.09,108,15.6,2.1,8,8,13,1,3013,512,1.75,1.0,60,3,1920,1080,6,360.0,234.0,17.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,Yes,AMD,AMD Graphics,Yes,Yes,Yes,yes,SSD,HP
3.5,46,14.0,2.6,4,4,18,1,2400,1000,1.6,1.0,35,2,1366,768,2,327.1,241.0,19.9,2,4.0,1, DOS , LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,Lenovo
3.6,956,14.0,1.2,4,4,22,1,2666,1000,1.51,1.0,65,3,1920,1080,4,324.0,225.0,19.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
4.220000000000001,85,13.4,2.66,16,4,16,1,3120,1000,1.3,1.0,74,2,1920,1080,8,299.0,222.0,15.8,1,5.1,2,Windows, LED , Yes ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
3.8600000000000003,12,14.0,1.6,6,8,23,1,2480,512,0.95,1.0,65,4,1920,1080,6,320.0,203.0,14.9,1,5.0,2,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Asus
4.7,34,16.1,2.5,8,4,8,1,2933,1000,2.35,1.0,150,3,1920,1080,6,370.0,262.5,23.5,2,5.0,2,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,HP
4.4,2209,11.6,1.1,4,4,27,1,2400,32,1.05,1.0,45,2,1366,768,2,281.5,192.8,16.8,1,4.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,HP
3.7,8059,15.6,1.3,1,4,16,1,1600,500,2.0,1.0,45,3,1366,768,2,381.0,252.0,27.2,1,4.0,1,Windows, LED , No ,Yes,Li-Ion,Yes,AMD,AMD Graphics,Yes,Yes,No,no,HDD,Asus
4.0,5312,15.6,2.3,3,4,17,1,2133,1000,2.0,1.0,33,3,1366,768,2,381.0,252.0,27.2,2,4.1,1,Windows, LED , No ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Asus
3.95,7,15.6,2.7199999999999998,24,8,16,1,3173,1000,2.38,1.0,240,4,2560,1440,8,358.0,267.0,23.4,2,5.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,MSI
3.3,3,15.6,3.1,16,8,16,2,3200,1000,2.3,1.0,240,4,1920,1080,8,354.0,259.0,27.2,2,5.1,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,no,HDD,Asus
3.3,9,15.6,4.0,8,8,15,1,3200,512,1.7,1.0,42,3,1920,1080,6,359.0,235.0,17.9,2,5.0,1,Windows, LED , No ,No,Li-Po,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
4.6,5,13.3,1.8,8,8,18,1,2133,512,1.19,1.0,50,3,1920,1080,6,302.0,189.0,16.9,1,5.0,1,Windows, LED , No ,No,Li-Po,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
3.6,4,15.6,2.5000000000000004,16,16,16,1,2853,1000,2.37,1.0,154,6,2560,1440,8,357.9,239.7,22.5,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,HDD,HP
4.0,1588,15.6,2.1,4,8,32,2,2400,1000,2.22,1.0,48,3,1920,1080,4,360.68,261.62,25.4,1,4.2,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,No,yes,HDD,Asus
3.9299999999999997,2495,15.6,1.8,8,8,23,1,2400,256,2.36,1.0,105,3,1366,768,6,379.0,253.0,20.7,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Lenovo
3.7,4,15.6,2.5,8,4,8,1,2933,1000,2.2,1.0,45,3,1920,1080,6,359.0,249.6,24.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Lenovo
4.06,20,15.6,3.3,12,6,32,1,3200,1000,2.0,1.0,214,4,1920,1080,7,359.0,256.0,24.7,2,6.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.02,1,15.6,3.0,8,4,8,1,3173,512,2.25,1.0,45,3,1920,1080,6,360.0,252.0,24.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Lenovo
4.6,483,15.6,1.6,6,8,32,1,2133,1000,1.8,1.0,65,4,1920,1080,6,359.0,243.0,16.9,1,4.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Acer
4.26,50,15.6,3.3,12,4,8,1,3200,512,2.25,1.0,45,3,1920,1080,8,360.0,252.0,24.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Lenovo
4.01,53,14.0,1.8,8,16,30,1,2986,1000,0.99,1.0,66,4,1920,1080,8,320.0,203.0,14.9,1,5.0,2,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,HDD,Asus
3.96,18,15.6,2.67,24,8,16,1,3173,1000,2.1,1.0,230,4,2560,1400,8,358.0,248.0,19.8,2,5.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,SSD,MSI
4.01,619,15.6,1.8,8,8,14,2,2666,1000,2.0,1.0,45,3,1366,768,8,364.9,256.9,19.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
3.9,187,15.6,1.2,4,4,12,1,2666,1000,1.85,1.0,65,2,1920,1080,4,362.2,251.5,19.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.8,6,15.6,2.5,12,4,16,1,2933,1000,2.34,1.0,51,3,1920,1080,8,365.5,254.0,21.6,2,4.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Dell
4.19,3,13.3,1.6,6,8,22,1,2400,256,1.4,1.0,53,4,1920,1080,6,323.9,219.9,15.8,1,4.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Dell
4.279999999999999,516,14.0,1.8,8,16,20,2,3200,512,1.5,1.0,52,3,1920,1080,8,321.5,217.5,17.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,yes,SSD,Lenovo
4.42,41,14.0,2.9,8,4,16,1,3200,1000,1.6,1.0,180,4,1920,1080,8,324.0,220.0,17.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.17,59,15.6,2.5,8,4,8,1,2933,512,1.9,1.0,57,3,1920,1080,6,361.88800000000003,255.89000000000001,22.17,1,5.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,SSD,Lenovo
3.8,20,13.3,4.2,8,8,17,1,2826,512,1.19,1.0,65,3,1920,1080,6,302.5,233.8,15.9,2,5.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Acer
4.5,142,15.6,2.6,12,4,32,1,2666,512,2.15,1.0,135,3,1920,1080,8,363.4,254.5,23.2,1,4.1,1,Windows, LED , Yes ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Acer
4.3,402,13.5,2.5,3,8,16,1,1866,256,1.25,1.0,51,4,2256,1504,4,307.3,223.5,15.2,1,4.0,2,Windows, LED , Yes ,No,Li-Po,No,Intel,Intel Graphics,Yes,Yes,No,no,HDD,Microsoft
4.41,7,15.6,2.6,12,8,32,2,2666,1000,2.11,1.0,230,4,1920,1080,8,358.0,248.0,19.5,2,5.0,1,Windows, LED , No ,No,Li-Po,Yes,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,MSI
4.5,381,15.6,3.0,3,4,8,1,3093,512,1.98,1.0,70,3,1920,1080,6,360.0,257.0,23.5,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,HP
4.3,292,11.6,1.0,2,4,29,1,2400,32,1.25,1.0,46,4,1366,768,2,307.0,199.0,20.6,2,4.2,2, Google Chrome , LED , Yes ,No,Li-Po,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
4.3,536,15.6,1.2,4,8,14,1,2666,1000,1.77,1.0,65,3,1920,1080,4,358.0,242.0,19.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
3.81,521,14.0,1.1,4,4,20,1,2400,32,1.46,1.0,45,2,1366,768,2,325.0,218.0,17.8,1,5.0,2, Google Chrome , LED , Yes ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,HP
3.6100000000000003,54,14.0,2.6,4,4,17,1,2453,1000,1.6,1.0,37,3,1366,768,2,327.1,241.0,19.9,2,4.0,1, DOS , LED , No ,No,Li-Po,No,AMD,AMD Graphics,Yes,Yes,No,no,HDD,Lenovo
4.5,1212,11.6,2.0,2,4,30,1,3733,32,1.07,1.0,45,2,1366,768,2,285.0,19.28,16.8,1,4.2,1, Google Chrome , LED , No ,No,Li-Po,No,MediaTek,MediaTek Graphics,Yes,Yes,Yes,no,SSD,HP
4.5,619,15.6,1.3,8,16,20,1,2666,512,1.85,1.0,45,3,1920,1080,8,361.6,245.6,17.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,HP
3.3,26,15.6,1.6,6,4,14,1,2400,1000,2.18,1.0,65,3,1920,1080,6,376.0,246.0,22.5,1,4.2,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
4.3,49,12.4,1.0,6,8,24,1,2906,128,1.1,1.0,39,3,1536,1024,6,278.1,205.6,15.7,1,5.0,2,Windows, LED , Yes ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Microsoft
4.01,53,14.0,1.8,8,16,30,1,2986,1000,0.99,1.0,66,4,1920,1080,8,320.0,203.0,14.9,1,5.0,2,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,HDD,Asus
4.1,12925,14.0,3.1,1,4,24,1,1866,256,1.47,1.0,65,3,1366,768,2,335.0,234.0,19.9,1,4.2,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,No,no,HDD,HP
4.5,303,13.3,1.6,6,8,16,1,2400,512,0.99,1.0,50,3,1920,1080,6,310.0,216.0,13.9,1,4.2,1,Windows, LED , No ,No,Li-Po,Yes,Intel,Intel Graphics,Yes,Yes,No,no,SSD,Asus
4.1,199,15.6,1.6,6,2,8,1,2293,1000,1.74,1.0,41,3,1920,1080,6,359.0,242.0,20.0,2,4.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,HP
3.6,21,14.0,4.0,8,8,27,1,2960,512,1.26,1.0,67,4,1920,1080,6,319.0,21.0,14.3,1,5.0,2,Windows, LED , No ,No,Li-Po,No,AMD,AMD Graphics,Yes,Yes,Yes,yes,SSD,Asus
4.4,420,15.6,2.3,8,4,32,1,2666,1000,2.25,1.0,130,4,1920,1080,6,380.0,258.0,22.7,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Dell
4.449999999999999,246,11.6,1.6,2,4,26,1,1600,16,1.25,1.0,45,3,1366,768,2,293.87,203.96,19.3,1,4.0,2, Google Chrome , LED , Yes ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,No,no,HDD,Acer
4.2,7033,15.6,1.6,6,2,8,1,2133,1000,2.2,1.0,65,2,1366,768,6,378.0,260.0,22.9,2,4.1,1, DOS , LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Lenovo
4.33,153,15.6,2.6500000000000004,12,4,16,1,2906,512,1.75,1.0,69,3,1920,1080,8,365.0,248.0,19.1,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Lenovo
4.6,15,15.6,2.4,8,4,8,1,2666,512,2.23,1.0,150,3,1920,1080,6,360.0,256.0,23.4,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,HP
3.8,519,14.0,1.1,4,4,20,1,2400,64,1.46,1.0,47,2,1366,768,2,325.7,218.5,17.8,1,5.0,2, Google Chrome , LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,HP
3.8,152,14.0,2.1,4,4,22,1,2400,1000,1.5,1.0,45,2,1920,1080,4,322.0,212.0,19.9,1,4.2,1,Windows, LED , No ,No,Li-Ion,Yes,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,Asus
4.1,797,11.6,1.1,2,4,29,1,2400,32,0.99,1.0,38,2,1366,768,2,287.02,198.12,17.7,1,4.1,2, Google Chrome , LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
4.17,49,14.0,1.8,8,16,30,1,2853,2000,0.99,1.0,66,4,1920,1080,8,320.0,203.0,14.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,HDD,Asus
3.8,68,15.6,2.0,3,4,8,1,2400,1000,1.68,1.0,33,3,1920,1080,2,365.0,266.0,21.9,2,4.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Asus
4.130000000000001,1296,15.6,3.0,6,8,13,1,3147,256,1.8,1.0,45,2,1920,1080,4,360.0,235.0,19.9,2,4.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
4.4,283,15.6,2.670000000000001,12,8,32,2,2666,1000,2.3,1.0,280,6,1920,1080,8,377.0,248.0,27.5,2,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,MSI
4.0,10,13.3,4.2,8,8,32,1,2666,512,1.23,1.0,65,4,1920,1080,6,304.0,206.0,16.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Dell
4.2,281,15.6,2.1,8,8,28,2,3200,512,1.66,1.0,57,4,1920,1080,6,357.0,233.0,19.9,3,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,SSD,Lenovo
4.4,74,14.0,2.1,4,4,20,1,2666,1000,1.59,1.0,65,3,1920,1080,4,324.0,222.9,20.5,1,5.0,1,Windows, LED , Yes ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,HP
4.45,146,16.1,3.3,16,4,32,1,3200,512,2.46,1.0,150,4,1920,1080,6,370.0,260.0,23.5,1,5.2,1,Windows, LED , No ,No,Li-Po,No,AMD,NVIDIA,Yes,Yes,Yes,no,SSD,HP
3.8899999999999997,414,15.6,1.6,6,4,13,1,2320,1000,1.8,1.0,45,3,1920,1080,6,375.0,253.0,22.0,1,4.1,1, DOS , LED , No ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.35,1347,14.0,1.2,4,8,13,1,2587,512,1.6,1.0,44,2,1920,1080,4,325.0,216.0,19.9,2,4.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Asus
4.180000000000001,363,15.6,2.3,3,2,8,2,1600,1000,2.1,1.0,58,4,1366,768,4,380.0,260.0,21.7,2,4.0,1, Ubuntu , LED , No ,Yes,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Dell
4.249999999999999,187,14.0,1.8,8,16,18,1,2666,1000,1.69,1.0,45,3,1920,1080,8,325.0,232.0,18.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.2,251,12.5,1.1,4,4,8,1,1866,64,1.2,1.0,39,2,1920,1080,2,304.8,210.8,12.7,2,4.0,2, Google Chrome , LED , Yes ,Yes,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,No,no,HDD,Asus
4.0,17,15.6,2.3,6,4,8,2,2400,1000,1.98,1.0,150,3,1920,1080,4,360.0,257.0,23.5,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,HDD,HP
4.8,17,15.6,4.2,8,2,8,1,3200,1000,1.66,1.0,57,3,1920,1080,6,356.0,23.3,18.0,2,5.05,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Lenovo
3.4,38,15.6,2.3,8,8,32,1,2666,1000,2.3,1.0,48,3,1920,1080,6,384.0,262.0,25.0,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Asus
4.3,798,15.6,2.5,8,8,16,2,2933,1000,2.2,1.0,135,3,1920,1080,6,359.0,249.6,24.9,1,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Lenovo
4.08,587,14.0,1.8,8,8,14,1,2400,256,1.46,1.0,36,2,1920,1080,6,333.0,222.0,16.0,2,4.2,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,Avita
4.18,967,11.6,2.0,3,4,26,1,2533,32,2.65,1.0,41,2,1366,768,3,289.56,205.74,18.7,1,4.2,1, Google Chrome , LED , Yes ,No,Li-Ion,No,MediaTek,ARM Graphics,Yes,Yes,Yes,no,SSD,Acer
3.7,54,15.6,1.0,6,2,8,2,3200,1000,1.7,1.0,37,2,1920,1080,6,357.2,230.4,19.9,2,4.2,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Asus
4.3,169,11.6,1.6,2,4,34,1,1866,32,1.15,1.0,30,2,1366,768,2,288.7,204.0,17.8,1,4.0,2, Google Chrome , LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,No,no,SSD,Samsung
4.14,4,15.6,2.5,8,4,8,1,2906,1000,2.5,1.0,45,3,1920,1080,6,362.38,254.291,23.4,2,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Lenovo
4.5,2,13.4,3.0,16,4,16,1,3333,1000,1.3,1.0,100,4,1920,1200,8,299.0,222.0,15.8,1,5.1,2,Windows, LED , No ,No,Li-Ion,No,AMD,NVIDIA,Yes,Yes,Yes,yes,HDD,Asus
4.6,483,15.6,1.6,6,8,32,1,2133,1000,1.8,1.0,65,4,1920,1080,6,359.0,243.0,16.9,1,4.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,NVIDIA,Yes,Yes,Yes,no,HDD,Acer
4.6,5,15.6,2.6,12,6,32,2,2666,512,2.5,1.0,206,4,1920,1080,8,364.3,273.4,19.9,3,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Dell
4.2,5,15.6,4.0,6,4,12,1,2987,1000,1.65,1.0,45,3,1920,1080,4,363.4,238.5,17.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Acer
4.029999999999999,51,15.6,3.0900000000000003,8,8,16,1,3066,1000,1.65,1.0,45,3,1920,1080,6,363.4,238.5,17.9,1,5.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Acer
4.130000000000001,8,15.6,2.1,4,4,12,1,2666,256,1.9,1.0,37,2,1920,1080,4,360.0,235.0,19.0,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,SSD,Asus
4.2,207,15.6,4.2,8,8,32,2,3200,512,2.3,1.0,48,3,1920,1080,8,359.8,256.0,25.0,1,5.0,1,Windows, LED , No ,No,Li-Po,No,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.1,56,14.0,4.2,12,8,20,2,3200,512,1.61,1.0,65,3,1920,1080,6,324.0,221.0,18.7,1,5.0,1,Windows, LED , Yes ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,HP
4.3,64,15.6,2.6,12,6,16,1,2666,1000,2.24,1.0,69,6,1920,1080,8,360.0,260.0,20.0,2,5.0,1,Windows, LED , No ,No,Li-Po,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,HP
4.24,172,14.0,1.6,6,2,8,1,2426,512,1.6,1.0,65,3,1920,1080,6,325.3,232.9,19.9,3,5.0,1, DOS , LED , No ,No,Li-Ion,Yes,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Asus
4.1899999999999995,77,14.0,3.84,12,16,32,1,3680,512,1.17,1.0,65,4,1920,1080,6,319.0,208.0,13.9,1,5.0,2,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Asus
3.9899999999999998,24,14.0,2.1,4,4,22,1,2666,1000,1.5,1.0,65,3,1920,1080,4,326.0,230.0,17.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.5,203,15.6,2.6,4,8,14,1,2400,256,1.69,1.0,45,3,1366,768,2,358.5,242.0,17.9,2,5.0,1,Windows, LED , Yes ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,SSD,HP
4.1899999999999995,135,14.0,2.1,4,4,16,1,2266,256,1.7,1.0,45,3,1920,1080,4,325.0,232.0,21.0,1,4.0,1, DOS , LED , No ,No,Li-Po,No,Intel,Intel Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.9,10,15.6,3.0399999999999996,16,4,16,2,3200,512,1.98,1.0,200,3,1920,1080,8,360.0,257.0,23.5,1,4.0,1,Windows, LED , No ,No,Li-Po,Yes,AMD,NVIDIA,Yes,Yes,Yes,yes,SSD,HP
4.35,272,15.6,2.6,12,4,16,2,2933,512,2.2,1.0,135,3,1920,1080,8,359.0,249.6,24.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,SSD,Lenovo
4.2,458,14.0,4.2,8,8,18,2,2666,512,1.47,1.0,65,3,1920,1080,6,324.0,225.0,17.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,Intel Graphics,Yes,Yes,Yes,no,SSD,HP
4.31,511,14.0,3.41,9,8,16,1,3200,512,1.3,1.0,65,3,1920,1080,6,319.0,220.2,16.9,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,No,yes,SSD,MSI
3.8899999999999997,3,15.6,2.6,4,4,22,1,2400,1000,1.8,1.0,45,4,3840,2160,2,362.2,253.4,19.9,1,5.0,1,Windows, LED , No ,No,Li-Ion,No,AMD,AMD Graphics,Yes,Yes,Yes,no,HDD,Lenovo
4.3,100,13.3,2.8,24,16,27,1,3200,512,1.28,1.0,65,4,2560,1600,8,296.9,208.5,15.9,1,5.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,Intel Graphics,Yes,Yes,Yes,yes,SSD,Lenovo
4.12,9,15.6,2.3,16,8,16,2,3200,1000,2.25,1.0,80,4,1920,1080,8,359.0,259.0,20.0,2,5.0,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,Yes,yes,HDD,Lenovo
4.0,95,15.6,2.3,8,4,32,1,2400,1000,2.7,1.0,135,4,1920,1080,6,390.0,266.0,26.8,2,4.1,1,Windows, LED , No ,No,Li-Ion,No,Intel,NVIDIA,Yes,Yes,No,yes,HDD,Acer
4.17,88,15.6,2.8,6,4,8,1,2800,512,1.5,1.0,48,4,3840,2160,6,360.0,242.0,16.9,2,4.1,1,Windows, LED , No ,No,Li-Ion,Yes,Intel,AMD Graphics,Yes,Yes,Yes,yes,SSD,Acer
